Distance [pm],gr-e0-emim-etso4-h1-o2,gr-e2-emim-etso4-h1-o2,gr-e0-bmim-pf6-h1-f1,gr-e2-bmim-pf6-h1-f1,gr-e0-hmim-pf6-h1-f1,gr-e2-hmim-pf6-h1-f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0,0,0,0.000138826,0,0.000204819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0,0,0,0.002664826,0,0.003179636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0,0,0.003154859,0.01205745,0,0.015428351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,0,0.000941751,0.012818032,0.059957557,0,0.072192794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0,0.00932482,0.013869231,0.168136693,0.009593467,0.183010217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0.004266029,0.051543196,0.042048669,0.314009412,0.073070128,0.33724658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0.008065825,0.143049045,0.07371076,0.53914599,0.153980512,0.55012363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0.041860783,0.335137913,0.168687874,0.779695351,0.320782914,0.849844408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0.146210442,0.651397046,0.45596656,0.975005174,0.566891646,1.0935177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,0.292974365,1.030734308,0.63637017,1.181530926,1.037193127,1.312264282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,0.591943913,1.423487352,0.939271508,1.365564164,1.420778258,1.504924972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,0.928923217,1.676906668,1.343410821,1.45241545,2.002453578,1.602775566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1.503650247,1.954815626,1.791345637,1.539011888,1.942500192,1.620467535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1.8850179,2.163018728,1.733343656,1.557465522,2.520762161,1.693640438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2.37446648,2.234261381,1.92514218,1.602782692,2.318099238,1.738544877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2.669980892,2.241387325,2.104923342,1.570366262,2.332749888,1.714110426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2.805431631,2.240008718,2.281357366,1.522028714,2.640050659,1.60412429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2.696766283,2.18912996,2.149903639,1.511392515,2.492794835,1.607969929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2.87542769,2.097642219,2.209399802,1.443859971,2.277177092,1.558845327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2.628472786,1.987223265,2.182878211,1.401482123,2.1657211,1.513396859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2.595137848,1.875526522,2.150368088,1.340683248,2.189898195,1.485219698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2.515223378,1.789259405,1.843644178,1.300567953,2.112849334,1.417767566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2.314488404,1.689450871,1.938232896,1.282478597,1.93759052,1.375549461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2.255963113,1.619977013,1.912065869,1.219046465,1.701180476,1.327448528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2.189833113,1.507663618,1.692670673,1.201425748,1.81441778,1.257229101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,1.969448087,1.465107578,1.634016912,1.1688536,1.595112263,1.248449773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,1.828593042,1.404094214,1.519374457,1.125640296,1.501894865,1.232012293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,1.755875873,1.300221487,1.51874753,1.10296472,1.616937849,1.182996572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,1.742833297,1.238985121,1.456456814,1.086433421,1.279180146,1.16375298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,1.609780159,1.195164149,1.415789206,1.076007463,1.288741653,1.162124152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,1.476408669,1.149209802,1.369701618,1.048192031,1.273888659,1.111038791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,1.357378241,1.117334333,1.365803972,1.024188635,1.185174189,1.086320935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,1.409995419,1.101702263,1.213864899,0.985637048,1.109623306,1.087650528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,1.287684838,1.037548988,1.012855146,1.007133011,1.101694935,1.041229445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,1.235064458,1.006794214,1.08735007,0.986527127,1.169875099,1.047532426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,1.244716708,0.999802849,1.088745619,0.96716025,1.179738878,1.04717567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,1.266972214,0.978543784,0.977270936,0.951908908,1.118129575,1.037341392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,1.176393088,0.95150524,1.073936827,0.937985123,1.164209549,1.006300011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,1.064567341,0.937531547,1.060153279,0.942692569,0.960553205,1.016462348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,1.085978282,0.924711727,0.956088788,0.939619199,1.017977915,0.997856467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,0.952995399,0.898356446,0.994360305,0.923752294,0.930681284,0.988601331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,0.9395436,0.905187824,0.982559803,0.90529498,0.897365883,0.983901288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,0.91338059,0.873271879,0.972323838,0.905949465,0.893709528,0.995969216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,0.961194354,0.861230713,1.105564258,0.912592586,0.939816066,0.966208282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,0.956725157,0.858378677,0.929048466,0.918488696,0.931001942,0.972573961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,0.917973912,0.857903638,0.800342489,0.917353426,0.873689678,0.980572466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,0.88316918,0.840583469,0.883458524,0.944718436,0.945097923,0.976854533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,0.881875826,0.832449012,0.921960268,0.950348307,0.876012933,0.981703234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,0.925674845,0.836660437,0.859422716,0.940149591,0.90919073,1.000856032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,0.854241293,0.829270832,0.935999609,0.960362518,0.942653635,1.013536377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,0.897557006,0.842410929,0.925665563,1.001902302,0.928592961,1.034386439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,0.84236531,0.850919267,0.993129722,0.994661492,1.008708106,1.059556793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,0.846456447,0.851237718,1.013757779,1.02425533,1.07553959,1.098367814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,0.850738076,0.866931189,1.004199373,1.067571746,1.106759984,1.090261222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,0.815175781,0.897184732,0.955641764,1.073788374,1.076178133,1.131620702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,0.892870183,0.930394776,1.040597751,1.108384713,1.114793885,1.177033496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,0.799451631,0.949469487,1.060179723,1.133173149,1.192093117,1.205897602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,0.889178094,0.962808216,1.162574204,1.160591432,1.167389509,1.235388421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,0.903630959,0.997842697,0.994617999,1.187082794,1.255000934,1.261944235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,1.051551582,1.022577488,1.094913661,1.239781171,1.34422777,1.309864534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,1.077498624,1.037584891,1.194222499,1.252487156,1.374673422,1.331325819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,1.047895222,1.068655283,1.283125296,1.309512154,1.493701622,1.343330029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,1.103171953,1.061468327,1.271887461,1.323923952,1.52323471,1.382985857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,1.005461204,1.074468248,1.305341929,1.339974207,1.443722927,1.385920143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1.138558019,1.089408234,1.369491884,1.333448657,1.481168957,1.392114541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,1.087547737,1.088219149,1.419035093,1.322669684,1.493225857,1.395244651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,1.07029944,1.096269505,1.453348703,1.317933835,1.563103125,1.421245809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,1.056860635,1.097167815,1.45366317,1.314605894,1.437049535,1.407458715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,1.073143305,1.100805072,1.365814905,1.297920486,1.512797085,1.372001607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,1.193546688,1.098877582,1.389010758,1.283368578,1.509288913,1.356579547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,1.156067406,1.087603712,1.388334021,1.239849487,1.461549718,1.321595799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1.116484085,1.09115121,1.344794349,1.219753713,1.388194282,1.301320618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1.04513439,1.092642459,1.313697172,1.201999303,1.288919191,1.275809395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,1.08819911,1.076707654,1.270294361,1.204306828,1.391839122,1.259163397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,1.145957943,1.064603246,1.277475987,1.198737565,1.273422027,1.203108396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,1.016543731,1.059834779,1.158069177,1.161209802,1.277837915,1.194680777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,0.979621483,1.04242606,1.166339807,1.150347498,1.267480913,1.180620858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,0.972567818,1.012965665,1.166671207,1.133063452,1.237129597,1.179601852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,0.965256411,1.006753945,1.146522706,1.116218763,1.078459686,1.170957933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,0.907823117,1.009537174,1.101585817,1.107264984,1.060031635,1.157908884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,0.906721718,1.003601187,1.097287657,1.109346608,0.981387659,1.155296988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,0.8418699,1.004955066,1.077854036,1.100486361,1.049933216,1.127577224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,0.879188905,0.994799232,1.064684611,1.081117077,1.053673687,1.123399969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,0.888076584,1.002339706,1.099161324,1.086816078,1.072089884,1.123612066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,0.927515623,1.005311491,1.046002536,1.080052936,1.02214912,1.11981249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,0.895691078,1.011599744,1.018474165,1.079266558,0.988523787,1.128455041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,0.874666627,1.011927133,1.018791931,1.075782668,0.988411717,1.114738993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,0.887966762,1.02141113,1.029765417,1.077009959,1.091143151,1.10821043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,0.848000535,1.032344168,1.110128829,1.099197307,0.983300541,1.106475886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,0.848120368,1.038106718,1.011397864,1.09459535,0.985774445,1.102149431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,0.898238826,1.047364842,1.017886841,1.084922873,0.985093871,1.109507496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,0.962495825,1.06610389,1.013047878,1.072902913,1.049723697,1.102468549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,0.948944846,1.071451804,1.011528448,1.089662293,1.080099835,1.121050149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,0.959566509,1.087830627,1.039070768,1.092814021,1.066853795,1.110350481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,1.019224455,1.104810553,1.001128875,1.087214814,1.094329901,1.109682147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,1.022915244,1.119531291,0.97024121,1.086193701,1.124032484,1.124440429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,1.05103726,1.123729324,1.050540751,1.086038683,1.115731284,1.10787136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,1.121168754,1.124449258,1.059674968,1.081644145,1.149649029,1.100715761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,1.193880688,1.138836187,1.036485634,1.08591085,1.225658592,1.087870613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,1.167275203,1.132049972,1.091648473,1.089847281,1.158475672,1.099631774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,1.219277829,1.150649659,1.020839284,1.084588332,1.162977882,1.093021124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,1.224481964,1.133057182,1.06378112,1.076885425,1.190878275,1.090372019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,1.186949765,1.129852796,1.089456651,1.079413072,1.113703803,1.115376449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,1.221128213,1.138116016,1.074626113,1.071453506,1.041913662,1.091846924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1.213496269,1.130150168,1.058958919,1.074126484,1.10385072,1.074665594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,1.217644911,1.144626221,1.046010815,1.071335882,1.155487535,1.071681759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,1.167920636,1.121381936,1.035425358,1.068627147,1.181988168,1.073734382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,1.167155499,1.124935733,0.99326368,1.046491081,1.126422511,1.074053303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,1.111907176,1.114118684,1.035037582,1.044679487,1.116206971,1.058520107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,1.126481868,1.114850937,1.013447411,1.049462243,1.132894569,1.051178154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,1.136632441,1.107946785,1.057784368,1.038156256,1.129752179,1.041580646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,1.094533126,1.097439748,1.034785301,1.029388585,1.103096586,1.021087673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,1.082131643,1.069898091,1.003593548,1.01765772,1.063593375,1.015546171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,1.155905116,1.069051247,0.918681862,1.031900368,1.0462393,1.006545724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,1.115113751,1.056745466,0.939588841,1.003255015,1.032734062,0.988477492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,1.122174601,1.038726458,0.929801442,1.001771667,1.069994255,1.012438798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,1.061159906,1.034037882,0.903424172,0.993396831,0.998176061,1.002110672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1.08716757,1.015185576,0.91040348,0.980288657,0.974660478,0.986074364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,0.989106577,0.992038295,0.867991479,0.975454595,0.957030753,0.97851308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,0.974885109,0.986730439,0.858885672,0.965246089,0.943400857,0.959630377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,0.916396158,0.979037944,0.875560412,0.964521705,0.912161975,0.953170961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,0.858696255,0.962983714,0.830667572,0.959166964,0.912556195,0.94163638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,0.87985377,0.970480176,0.841566459,0.962806887,0.808548337,0.946608518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,0.891114288,0.949198535,0.830126808,0.952311686,0.88391178,0.948463756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,0.871250516,0.957157245,0.847120508,0.94309814,0.884475732,0.94400502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,0.834580244,0.953766449,0.857965582,0.938853769,0.882637968,0.944615174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,0.835435739,0.936249681,0.864935063,0.949761523,0.841414384,0.938992297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
